game_id,agent1_points,agent2_points,first_player,point_differential
642,68,52,0,16
643,89,31,1,58
644,104,16,1,88
645,105,15,0,90
646,111,9,1,102
647,100,20,0,80
648,94,26,0,68
649,104,16,1,88
650,90,30,0,60
651,84,36,0,48
652,101,19,1,82
653,90,30,1,60
654,75,45,0,30
655,86,34,0,52
656,102,18,0,84
657,103,17,0,86
658,81,39,1,42
659,107,13,0,94
660,93,27,0,66
661,60,60,1,0
662,76,44,1,32
663,97,23,0,74
664,103,17,0,86
665,86,34,0,52
666,75,45,0,30
667,76,44,1,32
668,78,42,0,36
669,92,28,0,64
670,92,28,0,64
671,97,23,1,74
672,105,15,1,90
673,104,16,1,88
674,77,43,1,34
675,100,20,0,80
676,74,46,1,28
677,85,35,0,50
678,111,9,0,102
679,48,72,1,-24
680,94,26,0,68
681,95,25,0,70
682,82,38,0,44
683,104,16,0,88
684,108,12,0,96
685,90,30,0,60
686,77,43,1,34
687,72,48,0,24
688,102,18,0,84
689,73,47,0,26
690,103,17,1,86
691,108,12,1,96
692,113,7,1,106
693,92,28,1,64
694,110,10,0,100
695,107,13,0,94
696,81,39,1,42
697,120,0,0,120
698,63,57,1,6
699,91,29,0,62
700,105,15,1,90
701,88,32,0,56
702,98,22,0,76
703,109,11,0,98
704,102,18,0,84
705,104,16,1,88
706,84,36,0,48
707,80,40,1,40
708,68,52,1,16
709,95,25,1,70
710,107,13,0,94
711,87,33,1,54
712,74,46,0,28
713,105,15,1,90
714,45,75,1,-30
715,83,37,1,46
716,98,22,1,76
717,104,16,1,88
718,87,33,1,54
719,107,13,1,94
720,94,26,0,68
721,115,5,1,110
722,58,62,0,-4
723,94,26,0,68
724,103,17,0,86
725,79,41,0,38
726,91,29,1,62
727,71,49,1,22
728,112,8,0,104
729,106,14,1,92
730,61,59,1,2
731,79,41,1,38
732,81,39,0,42
733,99,21,1,78
734,94,26,0,68
735,77,43,1,34
736,87,33,0,54
737,120,0,0,120
738,105,15,0,90
739,118,2,0,116
740,76,44,1,32
741,101,19,1,82
742,113,7,0,106
743,115,5,1,110
744,95,25,0,70
745,33,87,0,-54
746,107,13,1,94
747,63,57,1,6
748,74,46,1,28
749,113,7,1,106
750,72,48,0,24
751,91,29,0,62
752,102,18,0,84
753,42,78,0,-36
754,78,42,1,36
755,70,50,0,20
756,99,21,1,78
757,96,24,0,72
758,90,30,0,60
759,113,7,0,106
760,99,21,1,78
761,80,40,0,40
762,79,41,1,38
763,100,20,0,80
764,87,33,0,54
765,99,21,1,78
766,76,44,1,32
767,65,55,0,10
768,95,25,0,70
769,53,67,1,-14
770,97,23,0,74
771,88,32,1,56
772,80,40,0,40
773,99,21,0,78
774,59,61,0,-2
775,83,37,1,46
776,89,31,1,58
777,110,10,0,100
778,87,33,0,54
779,105,15,0,90
780,103,17,1,86
781,68,52,1,16
782,82,38,0,44
783,106,14,0,92
784,86,34,0,52
785,91,29,1,62
786,48,72,0,-24
787,88,32,1,56
788,107,13,1,94
789,45,75,1,-30
790,102,18,0,84
791,110,10,0,100
792,89,31,1,58
793,104,16,1,88
794,107,13,1,94
795,110,10,1,100
796,79,41,1,38
797,100,20,0,80
798,88,32,0,56
799,72,48,0,24
800,83,37,0,46
801,73,47,1,26
802,92,28,1,64
